agegroup,A5,A6,A7,A8,A9,A11B,A12,A14,E1,D7,D4,D5,D6,trueage,Cluster
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.46201232,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.11156742,1
7,1,4,3,19,1,1,0,0,0,0,0,0,0,45.27036277,1
7,1,3,1,0,0,2,0,0,0,0,0,0,0,45.01848049,1
7,1,4,1,0,0,2,0,0,0,0,0,0,0,44.80492813,1
7,1,1,1,0,0,2,0,0,0,0,0,0,0,45.18001369,1
7,1,4,3,8,2,1,0,0,0,0,0,0,0,45.14715948,1
7,1,4,3,8,2,1,0,0,0,0,0,0,0,45.14715948,1
7,1,4,3,8,2,1,0,0,0,0,0,0,0,45.14715948,1
7,2,4,3,19,2,2,0,0,0,0,0,1,0,44.6899384,3
7,1,6,3,17,3,2,0,0,0,0,0,0,0,45.01574264,0
7,1,5,3,17,2,2,0,0,0,0,0,0,0,45.30869268,2
7,2,5,3,15,3,1,0,0,0,0,0,0,0,45.03764545,0
7,1,6,3,19,3,1,0,0,0,0,0,1,0,45.31143053,0
7,2,5,3,15,2,1,0,0,0,0,0,0,0,44.73100616,2
7,2,6,3,19,3,2,0,0,0,0,0,0,0,45.27857632,0
7,2,7,3,17,3,1,0,0,0,0,0,0,0,44.6899384,0
7,2,7,3,19,3,1,0,0,0,0,0,0,0,45.35797399,0
7,2,7,3,17,8,1,0,0,0,1,1,0,0,44.89801506,0
7,2,6,3,19,3,1,0,0,0,0,0,0,0,44.63518138,0
7,2,6,3,15,3,1,0,0,0,0,0,0,0,45.14168378,0
7,2,6,3,15,3,1,0,0,0,1,0,1,0,44.80492813,0
7,1,6,3,19,3,1,0,0,0,0,0,0,0,44.62696783,0
7,1,6,1,0,0,2,0,0,0,0,0,0,0,45.27583847,1
7,1,4,2,0,0,1,0,0,0,0,0,0,0,44.67077344,1
7,1,6,1,0,0,2,0,0,0,0,0,0,0,45.35523614,1
7,2,7,3,19,3,1,0,0,0,0,0,0,0,44.79945243,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,44.53114305,0
7,2,5,3,15,3,1,0,0,0,0,0,0,0,44.98288843,0
7,2,6,4,17,3,1,0,0,0,0,0,0,0,44.76933607,0
7,2,6,3,19,5,1,0,0,0,0,0,0,0,44.77207392,0
7,2,7,3,15,3,2,0,0,0,0,0,1,0,45.46748802,3
7,2,7,3,19,3,2,0,0,0,0,0,0,0,44.76112252,0
7,1,4,3,1,3,1,0,0,0,0,0,1,0,45.12525667,2
7,2,6,3,15,2,1,0,0,0,0,0,0,0,44.87063655,0
7,2,6,3,19,3,1,0,0,0,0,0,1,0,44.97193703,0
7,2,7,3,1,3,2,0,0,0,0,0,0,0,44.50924025,0
7,2,6,3,15,3,1,0,0,0,0,0,0,0,44.69267625,0
7,2,5,3,15,3,2,0,0,0,0,0,1,0,44.76112252,2
7,2,8,3,7,3,1,0,0,0,1,0,1,0,45.02395619,0
7,2,7,3,17,3,1,0,0,0,0,0,1,0,44.5284052,0
7,1,4,1,0,0,2,0,0,0,1,0,1,0,44.55304586,1
7,1,4,3,1,2,1,0,0,0,0,0,0,0,44.5174538,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.38809035,1
7,2,6,3,17,3,1,1,2,1,0,0,0,0,44.65982204,0
7,2,5,1,0,0,1,0,0,0,0,0,0,0,45.21560575,1
7,1,5,3,15,2,2,0,0,0,0,0,1,0,45.03216975,2
7,1,4,1,0,0,1,0,0,0,0,0,0,0,44.80219028,1
7,1,4,1,0,0,2,0,0,0,0,0,0,0,45.04312115,1
7,2,4,1,0,0,1,0,0,0,0,0,1,0,45.22108145,1
7,1,4,1,0,0,2,0,0,0,0,0,0,0,45.0403833,1
7,2,6,3,16,3,1,0,0,0,0,0,0,0,44.75838467,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,44.50376454,1
7,2,7,3,15,3,1,0,0,0,0,0,0,0,44.61875428,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.02669405,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.02669405,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.13894593,1
7,1,3,1,0,0,1,0,0,0,0,0,0,0,44.77481177,1
7,2,6,3,17,2,1,0,0,0,0,0,0,0,45.31690623,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.17453799,1
7,2,6,3,15,2,1,0,0,1,1,0,0,1,44.60780287,0
7,2,7,3,17,3,1,0,0,0,0,0,1,0,44.74469541,0
7,2,6,3,15,2,1,0,0,0,0,0,1,0,44.862423,2
7,2,6,3,1,5,1,0,0,0,1,0,1,0,44.55852156,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.24572211,1
7,2,7,3,19,4,1,0,0,0,0,0,1,0,45.30869268,3
7,2,6,3,19,4,1,0,0,0,0,0,1,0,45.30869268,0
7,2,5,3,19,3,1,0,0,0,0,0,1,0,45.10882957,0
7,2,6,3,15,3,1,0,0,0,0,0,0,0,45.07323751,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.47843943,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.06502396,1
7,1,5,3,17,3,2,0,0,0,0,0,1,0,44.92539357,2
7,1,7,3,17,3,1,0,0,0,1,0,1,0,44.53935661,0
7,2,6,3,15,3,1,0,0,0,0,0,0,0,44.93908282,0
7,2,6,3,19,4,2,0,0,0,0,0,0,1,44.95824778,0
7,2,7,3,17,2,2,0,0,0,0,0,0,0,45.02395619,3
7,1,4,1,0,0,1,0,0,0,0,0,0,0,44.52566735,1
7,2,6,3,15,3,1,0,0,0,0,0,0,0,45.08966461,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,44.51471595,0
7,1,5,3,15,3,1,0,0,0,0,0,0,0,45.06502396,2
7,2,6,3,17,3,2,0,0,0,1,0,1,0,45.10335387,0
7,2,5,3,10,3,1,0,0,0,0,0,1,0,44.78850103,0
7,2,5,3,15,2,1,0,0,0,0,0,0,0,44.67077344,2
7,1,4,3,1,3,1,0,0,0,0,0,1,0,44.85147159,2
7,2,4,4,15,2,2,0,0,0,0,0,0,0,44.50102669,0
7,2,5,1,0,0,2,0,0,0,0,0,1,0,44.91170431,1
7,2,6,3,17,3,1,0,0,0,0,0,1,0,45.47022587,0
7,1,4,1,0,0,2,0,0,0,0,0,0,0,45.19096509,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,44.78850103,1
7,1,3,1,0,0,2,0,0,0,0,0,0,0,45.05407255,1
7,1,4,3,1,3,1,0,0,0,0,1,1,0,44.5338809,2
7,1,4,1,0,0,1,0,0,0,0,0,1,0,45.27310062,1
7,2,6,3,15,3,1,0,0,0,0,0,0,0,44.56673511,0
7,2,6,3,18,3,1,0,0,0,0,0,0,0,45.36071184,0
7,1,5,1,0,0,1,0,0,0,0,0,1,0,45.01026694,1
7,1,4,1,0,0,1,0,0,0,0,0,1,0,45.40999316,1
7,1,6,4,17,2,2,0,0,0,0,0,0,0,44.69267625,0
7,1,4,1,0,0,2,0,0,0,0,0,1,0,44.52019165,1
7,2,6,4,17,2,1,0,0,0,0,0,0,0,45.06502396,0
7,2,4,3,19,3,1,0,0,0,0,0,0,0,45.3744011,0
7,2,5,3,9,2,1,0,0,0,0,0,1,0,45.43463381,2
7,1,5,3,1,4,1,0,0,0,0,0,0,0,44.74743326,2
7,1,5,3,1,4,1,0,0,0,0,0,0,0,44.74743326,2
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.14168378,1
7,2,6,3,15,3,1,0,0,0,0,0,0,0,44.64065708,0
7,2,6,3,19,3,2,0,0,0,0,0,0,0,45.02669405,0
7,1,6,1,0,0,1,0,0,0,1,0,1,0,44.65708419,1
7,2,4,3,3,3,1,0,0,0,0,0,1,0,45.19370294,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.3963039,1
7,1,4,3,1,2,1,0,0,0,0,0,0,0,45.26488706,1
7,1,5,1,0,0,2,0,0,0,0,0,0,0,44.89253936,1
7,1,4,1,0,0,2,0,0,0,0,0,0,0,44.71457906,1
7,1,4,1,0,0,2,0,0,0,0,0,1,0,45.48665298,1
7,2,6,3,15,2,1,0,0,0,0,0,1,0,45.08692676,2
7,1,5,3,1,1,2,0,0,0,0,0,0,0,45.47296372,2
7,2,6,3,1,3,1,0,0,0,0,0,0,0,44.66803559,0
7,2,6,3,15,2,1,0,0,0,0,0,1,0,44.862423,2
7,1,4,1,0,0,1,0,0,0,0,0,0,0,45.29226557,1
7,2,6,3,15,2,1,1,2,0,1,0,0,0,44.81587953,0
7,2,7,3,19,3,1,0,0,0,0,1,0,0,45.25667351,0
7,1,4,3,19,2,1,0,0,0,0,0,0,0,44.99931554,1
7,2,4,3,6,3,1,0,0,0,0,0,0,0,45.37166324,0
7,2,4,1,0,0,1,0,0,1,0,0,0,0,44.66803559,1
6,2,5,4,5,3,1,0,0,0,0,0,0,0,44.47638604,0
6,2,5,3,15,3,1,0,0,0,0,0,0,0,44.11225188,0
6,2,6,3,17,3,1,0,0,0,0,0,0,0,44.28747433,0
6,2,6,3,19,3,1,0,0,0,0,0,0,0,43.73716632,0
6,1,6,3,19,3,2,0,0,0,1,0,0,0,44.36687201,0
6,2,5,3,15,3,1,0,0,0,0,0,0,0,44.11225188,0
6,2,5,3,17,2,2,0,0,0,0,0,0,0,44.14784394,0
6,2,6,3,19,3,1,0,0,0,0,1,1,0,44.07939767,0
6,2,6,3,7,3,1,0,0,0,0,0,0,0,44.05475702,0
6,2,5,3,17,3,1,0,0,0,0,0,0,0,44.32854209,0
6,2,5,3,17,2,1,0,0,0,0,0,0,0,43.96167009,0
6,2,6,3,1,3,1,0,0,0,0,0,0,0,43.90691307,0
6,2,6,3,17,4,2,0,0,0,0,0,1,0,43.78918549,3
6,2,5,3,17,3,2,0,0,0,1,0,0,0,43.63039014,0
6,2,7,3,17,3,1,0,0,0,0,0,0,0,44.21902806,0
6,1,6,3,15,2,2,0,0,0,0,0,0,0,44.45722108,2
6,2,7,3,17,3,2,0,0,0,1,1,1,1,44.39425051,3
6,2,7,3,13,4,2,0,0,0,1,0,1,1,44.07665982,3
6,2,4,3,17,3,2,0,0,0,0,0,0,0,43.98631075,0
6,2,6,3,17,3,2,0,0,1,1,0,1,1,43.9945243,0
6,1,6,3,1,2,2,0,0,0,0,0,0,0,44.47912389,2
6,1,6,3,1,3,2,0,0,0,0,0,0,0,44.1889117,0
6,2,6,3,16,3,1,0,0,0,0,0,1,0,44.15058179,0
6,2,5,3,17,3,2,0,0,0,1,0,1,0,44.25735797,3
6,2,6,3,19,3,1,0,0,0,0,0,0,0,43.58932238,0
6,2,4,2,0,0,4,0,0,1,0,0,1,0,43.96167009,1
6,2,6,3,17,3,1,0,0,0,0,0,0,0,43.72073922,0
6,2,4,1,0,0,2,0,0,0,0,0,0,0,43.87679671,1
6,2,5,4,17,2,2,0,0,0,0,0,0,0,43.70704997,0
6,1,5,1,0,0,2,0,0,0,0,0,0,0,43.67419576,1
6,2,6,3,17,3,3,0,0,1,0,0,0,0,44.03285421,0
6,2,4,1,0,0,3,0,0,1,0,0,1,0,44.13141684,1
6,2,6,3,17,3,1,0,0,0,0,0,0,0,44.45722108,0
6,2,5,3,15,2,1,0,0,0,0,0,1,0,44.12320329,2
6,1,5,4,1,5,2,0,0,0,0,0,0,0,43.79739904,2
6,2,7,3,17,3,1,0,0,0,0,0,1,0,43.95345654,0
6,2,6,3,17,4,1,0,0,0,0,0,0,0,44.30116359,0
6,2,7,3,17,3,2,0,0,0,0,0,1,0,43.55373032,3
6,1,6,4,15,2,5,0,0,1,0,0,0,0,44.32580424,2
6,1,4,3,8,3,2,0,0,0,0,0,0,0,44.3449692,0
6,1,4,3,17,2,2,0,0,0,0,0,0,0,43.74264203,2
6,2,7,4,17,7,2,0,0,0,0,0,0,0,44.06297057,3
6,2,6,3,17,3,2,0,0,0,0,1,0,1,44.43805613,0
6,2,7,3,12,5,1,0,0,0,0,1,1,0,43.72895277,2
6,2,7,3,17,3,2,0,0,1,0,0,0,0,43.66872005,0
6,1,4,3,15,3,2,0,0,0,0,0,0,0,44.42436687,2
6,1,4,3,16,2,3,0,0,0,0,0,0,0,44.07118412,2
6,1,5,3,15,3,2,0,0,0,0,0,1,0,43.52908966,2
6,2,7,3,13,3,2,0,0,0,0,0,1,0,44.3504449,3
6,2,7,3,16,3,2,0,0,0,0,0,0,0,43.58384668,0
6,2,7,1,0,0,2,0,0,0,0,0,1,0,43.53182752,3
6,2,6,3,17,4,1,0,0,0,0,0,1,0,44.26557153,0
6,1,4,1,0,0,2,0,0,0,0,0,0,0,44.05475702,1
6,1,4,1,0,0,1,0,0,0,0,0,0,0,43.73716632,1
6,2,4,1,0,0,2,0,0,0,0,0,0,0,43.78097194,1
6,2,6,3,19,8,2,0,0,1,0,0,0,0,44.08213552,0
6,2,6,3,17,3,2,0,0,0,0,0,0,0,43.60574949,0
6,2,6,3,17,3,1,1,1,0,0,0,0,0,43.71526352,0
6,2,5,4,19,2,2,0,0,0,0,0,1,0,43.55920602,2
6,2,7,3,16,3,1,0,0,0,0,0,1,0,44.31211499,0
6,1,6,1,0,0,1,0,0,0,0,0,0,0,43.81930185,1
6,2,6,3,19,3,1,0,0,0,0,0,1,0,44.10677618,0
6,2,9,3,13,4,1,0,0,0,1,0,0,0,44.42162902,0
6,1,5,3,17,2,2,0,0,0,0,0,1,0,44.28473648,2
6,2,6,3,17,2,1,0,0,0,0,0,0,0,44.46817248,0
6,2,7,3,17,3,1,0,0,0,0,0,1,0,43.71526352,0
6,2,6,3,19,3,1,0,0,0,0,0,1,0,43.89322382,0
6,2,8,1,0,0,2,0,0,0,0,0,0,0,43.76454483,1
6,2,6,3,15,3,1,0,0,0,0,0,0,0,44.42436687,0
6,1,4,3,8,3,1,0,0,0,1,0,1,0,44.40520192,2
6,1,4,3,4,3,2,0,0,0,0,0,1,0,43.95071869,2
6,1,6,3,17,2,1,0,0,0,0,0,0,0,44.27104723,0
6,2,6,3,15,3,1,0,0,0,0,0,0,0,43.81382615,0
6,2,6,3,19,3,1,0,0,0,1,0,1,0,44.22450376,0
6,2,5,3,15,3,1,0,0,0,0,0,1,0,44.12867899,2
6,2,6,3,17,3,1,0,0,0,0,0,0,0,44.1670089,0
6,2,7,3,16,3,1,0,0,0,0,0,0,0,43.71800137,0
6,2,6,3,15,3,1,0,0,0,0,0,0,0,43.61122519,0
6,1,5,3,15,3,1,0,0,0,0,0,0,0,43.76180698,2
6,2,5,3,17,2,1,0,0,0,0,0,0,0,43.84394251,0
6,1,4,3,1,3,1,0,0,0,0,0,1,0,44.37234771,2
6,1,5,3,1,2,2,0,0,0,0,0,0,0,43.75085558,2
6,1,4,1,0,0,1,0,0,0,0,0,1,0,43.8384668,1
6,1,5,3,1,2,2,0,0,0,0,0,0,0,43.75085558,2
6,1,4,1,0,0,1,0,0,0,0,0,0,0,44.3394935,1
6,1,4,3,1,3,1,0,0,0,0,0,1,0,44.37234771,2
6,2,7,3,17,3,2,0,0,0,0,0,0,0,44.27652293,0
6,1,5,3,17,3,1,0,0,0,0,0,0,0,44.11225188,0
6,2,4,1,0,0,1,0,0,0,0,0,0,0,43.72347707,1
6,1,4,1,0,0,2,0,0,0,0,0,0,1,44.38329911,1
6,1,4,3,8,2,2,0,0,0,0,0,0,0,44.29568789,2
6,2,6,3,1,3,1,0,0,0,1,0,0,0,43.70157426,0
6,1,4,3,8,5,2,1,2,0,1,0,1,1,43.62765229,2
6,2,6,3,16,3,1,0,0,0,0,0,1,0,44.28199863,0
6,1,4,1,0,0,1,0,0,0,0,0,1,0,43.60574949,1
6,2,6,3,17,3,1,0,0,0,0,0,0,0,44.49828884,0
6,1,5,1,0,0,1,0,0,0,1,1,1,1,44.38056126,1
6,1,5,1,0,0,1,0,0,0,0,0,0,0,44.22450376,1
6,2,6,3,19,3,1,0,0,0,0,0,0,0,43.69883641,0
6,1,5,3,8,2,1,0,0,0,0,0,0,0,44.07939767,2
6,2,6,3,15,2,1,0,0,0,0,0,0,0,44.3449692,0
6,2,6,3,15,2,1,0,0,0,0,0,0,0,44.20807666,0
6,2,7,3,17,3,1,0,0,0,0,0,0,0,44.08213552,0
6,1,4,3,8,2,1,0,0,0,0,0,1,0,44.26009582,2
6,2,6,3,17,3,1,0,0,1,1,0,0,0,44.05201916,0
6,2,6,3,15,3,1,0,0,0,0,0,1,0,44.22997947,0
6,1,4,1,0,0,2,0,0,0,0,1,1,0,43.85215606,1
6,1,5,3,1,3,1,0,0,0,0,0,0,0,44.49007529,2
6,1,4,1,0,0,2,0,0,0,0,0,1,0,44.40793977,1
6,2,7,3,17,4,1,0,0,0,0,0,0,0,44.10130048,0
6,2,7,3,17,3,1,0,0,0,0,0,1,0,43.8110883,0
6,1,6,3,1,2,1,0,0,0,0,0,0,0,43.84941821,2
6,2,6,3,19,4,1,0,0,0,0,0,0,0,43.55373032,0
6,1,6,3,17,3,1,0,0,0,0,0,0,0,43.50718686,0
6,2,7,3,15,4,1,0,0,0,1,0,1,0,43.75633128,2
6,2,6,3,17,3,2,0,0,0,1,0,1,0,44.32854209,0
6,2,8,3,10,5,1,0,0,0,0,0,0,0,44,0
6,2,5,3,6,3,1,0,0,0,0,0,1,0,44.25735797,2
6,2,7,3,15,3,1,0,0,0,0,0,1,0,44.22450376,2
6,2,7,3,17,3,1,0,0,0,0,0,0,0,43.56741958,0
6,2,7,3,19,4,1,0,0,0,0,0,0,0,43.51813826,0
6,1,5,3,1,2,1,0,0,0,0,0,0,0,44.3340178,2
6,1,5,1,0,0,2,0,0,0,0,0,1,0,44.45174538,1
6,2,7,3,17,4,1,0,0,0,0,0,0,0,43.85763176,0
6,1,5,3,4,3,1,0,0,0,0,0,0,0,43.82477755,2
6,1,5,3,15,3,1,0,0,0,0,0,0,0,43.9945243,2
6,2,8,4,19,4,2,0,0,0,0,0,1,0,44.40520192,3
6,1,5,3,15,4,1,0,0,0,0,0,0,0,44.32580424,2
6,1,6,3,19,3,1,0,0,0,0,0,0,0,44.34770705,0
6,1,4,3,17,2,1,0,0,0,0,0,0,0,44.15331964,2
6,2,4,3,19,3,1,0,0,0,0,0,0,0,43.51266256,0
6,1,5,3,6,4,1,0,0,0,0,0,1,0,44.05201916,2
6,2,4,1,0,0,1,0,0,0,0,0,1,0,43.82477755,1
6,1,5,3,6,3,1,0,0,0,0,0,1,0,44.19712526,2
6,2,6,3,19,3,1,0,0,0,0,0,0,0,44.12594114,0
6,2,6,3,17,3,2,0,0,0,0,0,0,0,44.3559206,0
6,2,6,3,1,4,1,0,0,0,0,0,0,0,43.79192334,0
6,1,5,3,1,2,2,0,0,1,0,0,1,0,43.52908966,2
6,1,6,3,5,4,1,0,0,0,0,0,0,0,44.46269678,0
6,2,6,3,15,3,1,0,0,0,0,0,1,0,43.8384668,0
6,1,4,3,17,3,2,0,0,1,0,0,0,0,44.34223135,0
6,1,5,3,19,3,1,0,0,0,0,0,0,0,44.3340178,2
6,2,4,1,0,0,2,0,0,0,0,0,0,0,43.52361396,1
6,1,5,3,18,3,1,0,0,0,0,0,0,0,43.70157426,2
6,1,5,3,7,3,1,0,0,0,0,0,0,0,44.09308693,2
6,2,7,3,14,4,2,0,0,0,0,0,0,0,43.60574949,3
6,2,5,3,19,3,1,0,0,0,0,0,1,0,44.21081451,2
6,2,7,3,19,4,1,0,0,0,1,0,0,0,43.8329911,0
6,2,5,3,19,3,1,0,0,0,0,0,0,0,44.21081451,0
6,2,6,3,19,3,1,0,0,0,0,0,0,0,43.66872005,0
6,2,7,3,16,3,1,0,0,0,0,0,0,0,44.10130048,0
6,1,4,3,1,2,1,0,0,0,0,0,0,0,43.56741958,2
6,2,4,3,1,3,1,0,0,0,0,0,0,0,44.05749487,0
6,1,5,3,8,3,1,0,0,0,0,0,0,0,44.49281314,2
6,2,7,3,17,4,1,0,0,0,0,0,0,0,44.45448323,0
6,1,6,1,0,0,1,0,0,0,0,0,0,0,43.60848734,1
6,1,5,4,16,3,1,0,0,0,0,0,0,0,44.41889117,2
6,1,5,3,8,3,1,0,0,0,0,0,0,0,44.49007529,2
6,2,6,3,15,3,1,0,0,0,1,0,1,0,43.61396304,0
6,1,4,3,1,3,1,0,0,0,0,0,1,0,43.71252567,2
6,2,6,3,15,4,1,0,0,0,0,0,1,0,43.74811773,2
6,1,6,4,5,4,1,0,0,0,0,0,0,0,44.39698836,0
6,2,7,3,3,5,1,0,0,0,0,0,0,0,43.53182752,0
6,1,3,2,0,0,2,0,0,0,1,0,0,0,44.42162902,1
6,2,6,3,17,3,1,0,0,0,0,0,0,0,44.47091034,0
6,1,4,1,0,0,1,1,2,0,0,0,0,0,44.21902806,1
6,2,6,3,15,3,1,0,0,0,0,0,0,0,43.61396304,0
6,2,6,3,17,4,2,0,0,0,0,0,1,0,43.67419576,3
6,2,6,3,17,3,1,0,0,0,1,0,0,0,44.31211499,0
6,2,9,3,13,4,2,0,0,0,1,0,0,1,44.13963039,3
6,2,5,3,15,3,1,0,0,0,0,0,1,0,44.34770705,2
6,1,6,3,15,3,1,0,0,0,0,0,0,0,44.45174538,0
6,2,7,3,19,4,1,0,0,0,0,0,0,0,44.19712526,0
6,1,5,3,19,3,1,0,0,0,0,0,0,0,44.19164956,2
6,2,5,3,15,3,1,0,0,0,0,0,0,0,43.67145791,0
6,1,5,1,0,0,2,0,0,0,1,0,0,0,44.27652293,1
6,2,7,3,15,4,1,0,0,0,0,0,1,0,44.07665982,2
6,2,8,3,13,5,1,0,0,0,0,0,0,0,44.06570842,0
6,2,7,3,6,3,1,0,0,0,0,0,1,0,44.44626968,0
6,2,6,3,17,4,1,0,0,1,0,0,0,0,44.39425051,0
6,2,5,3,15,3,1,0,0,0,0,0,1,0,44.3613963,2
6,2,6,1,0,0,1,0,0,0,0,0,1,0,43.83572895,1
6,2,6,1,0,0,2,0,0,0,0,0,1,0,43.93976728,1
6,2,6,3,17,3,1,0,0,0,0,0,1,0,44.09034908,0
6,1,4,3,1,3,1,0,0,0,0,0,0,0,43.99726215,0
6,2,7,3,18,3,1,0,0,1,1,1,1,1,44.26557153,0
6,2,6,1,0,0,1,0,0,0,0,0,0,0,43.76180698,1
6,2,4,3,8,3,1,0,0,0,0,0,0,0,43.77549624,0
6,2,7,3,17,4,1,0,0,0,0,0,0,0,44.1670089,0
6,2,7,3,9,6,1,0,0,0,0,0,1,0,43.85763176,2
6,2,5,3,16,3,1,0,0,0,0,0,0,0,44.25462012,0
6,2,8,3,9,5,1,0,0,0,0,0,0,0,43.75633128,0
6,2,7,3,15,4,1,0,0,0,0,1,1,0,44.05201916,2
6,1,4,3,1,2,2,0,0,0,0,0,1,0,43.95619439,2
6,1,4,1,0,0,2,0,0,0,0,0,1,0,43.73716632,1
6,2,6,3,17,3,1,0,0,0,0,0,0,0,44.1724846,0
6,2,4,3,1,3,2,0,0,0,0,0,0,0,43.79192334,0
6,1,5,3,8,3,1,0,0,0,0,0,0,0,44.49281314,2
6,1,4,3,8,3,1,0,0,0,0,0,0,0,43.73442847,0
6,2,7,3,6,3,1,0,0,0,0,0,1,1,44.3449692,0
6,2,5,3,15,4,1,0,0,0,1,1,0,1,44.03559206,2
6,1,3,1,0,0,1,0,0,0,0,0,0,0,44.05475702,1
6,2,6,3,15,3,1,0,0,0,0,0,0,0,43.65229295,0
6,1,6,3,1,3,1,0,0,0,0,0,1,0,43.57563313,2
6,1,4,3,1,2,2,0,0,0,0,0,0,0,43.62491444,2
6,2,6,3,15,4,2,0,0,0,0,0,1,0,43.77823409,3
6,2,7,3,10,3,1,0,0,0,1,0,0,0,44.29295003,0
6,1,4,4,7,3,1,0,0,0,0,0,1,0,44.13689254,2
6,1,4,3,8,3,1,0,0,0,0,0,1,0,44.22176591,2
6,1,4,3,17,2,1,0,0,0,0,0,1,0,44.13415469,2
6,1,7,3,19,3,1,0,0,0,0,0,1,0,44.06297057,2
6,1,4,3,1,3,1,0,0,0,0,0,1,0,43.54277892,2
6,1,5,1,0,0,1,0,0,0,0,0,1,0,44.47091034,1
6,2,7,3,18,4,1,0,0,0,0,0,1,0,44.18617385,3
6,1,4,3,19,2,2,0,0,0,1,0,0,1,44.01368925,2
6,2,4,1,0,0,1,0,0,0,0,0,0,0,43.53456537,1
6,1,4,3,8,2,1,0,0,0,0,0,0,0,44.22997947,2
6,1,6,3,19,3,1,0,0,0,0,0,0,0,43.91238877,0
6,1,5,3,18,5,2,0,0,0,0,0,0,0,43.93429158,2
6,1,5,3,1,3,1,0,0,0,0,0,0,0,44.16427105,2
6,2,6,2,0,0,1,0,0,0,0,1,1,0,44.46269678,0
6,1,5,3,1,2,2,0,0,0,0,0,0,0,43.67145791,2
6,2,4,3,16,3,1,0,0,0,0,0,0,0,44.16974675,0
6,2,8,3,19,4,1,0,0,0,1,0,1,0,44.24093087,2
6,2,7,3,19,5,1,0,0,0,0,0,0,0,43.71526352,0
6,2,7,3,19,3,1,0,0,0,1,0,0,0,43.93702943,0
6,1,7,1,0,0,1,0,0,0,0,0,1,0,43.61396304,1
6,1,3,1,0,0,1,0,0,0,0,0,0,0,43.69609856,1
6,1,5,3,19,3,1,0,0,0,1,0,1,0,43.54825462,2
6,2,7,3,16,3,1,0,0,0,0,0,1,0,44.14510609,0
6,1,4,3,6,4,1,0,0,0,0,0,0,0,43.83572895,1
6,1,5,3,15,3,2,0,0,0,0,0,0,0,43.57289528,2
6,2,5,2,0,0,1,0,0,0,0,0,0,0,44.15331964,1
6,1,6,3,15,2,2,0,0,0,1,0,1,0,43.87132101,2
6,1,4,3,15,2,2,0,0,0,0,0,1,0,44.44626968,2
6,2,6,3,6,3,2,0,0,0,0,0,0,0,44.26009582,0
6,1,4,3,15,2,2,0,0,0,0,0,1,0,43.53730322,2
6,1,4,3,15,2,1,0,0,0,0,0,1,0,44.00821355,2
6,2,6,3,19,4,1,0,0,0,0,0,1,0,44.1889117,0
6,2,5,3,6,3,1,0,0,0,0,0,1,0,43.88774812,2
6,2,7,3,18,5,1,0,0,0,0,1,1,0,44.06844627,2
6,2,6,3,17,4,1,0,0,0,0,0,0,0,44.43531828,0
6,2,6,3,19,4,1,0,0,0,0,0,0,0,44.1889117,0
6,2,7,3,17,3,1,0,0,0,0,0,1,0,43.98083504,0
6,1,4,3,19,2,2,0,0,0,0,0,1,0,43.76728268,2
6,1,4,3,3,3,2,0,0,0,0,0,0,0,44.13141684,0
6,2,7,2,0,0,2,0,0,0,0,0,0,0,43.68514716,1
6,2,6,3,15,3,1,0,0,0,0,0,0,0,44.04928131,0
6,2,7,3,9,5,1,0,0,0,0,0,0,0,43.54004107,0
6,1,3,4,17,2,1,0,0,0,0,0,0,0,44.04928131,2
6,1,4,3,17,3,1,0,0,0,0,0,0,0,43.89596167,0
6,2,5,1,0,0,1,0,0,0,0,0,1,0,43.58932238,1
6,2,5,3,15,3,1,0,0,0,0,0,1,0,43.85489391,2
6,2,7,3,17,3,1,0,0,0,0,0,0,0,44,0
6,2,5,3,19,4,1,0,0,0,0,0,1,0,43.8110883,2
6,2,9,3,13,6,1,0,0,0,0,0,0,0,44.45448323,0
6,2,6,3,19,4,1,0,0,0,0,0,0,0,43.67419576,0
6,2,8,1,0,0,1,0,0,0,0,0,1,0,43.53456537,1
6,2,6,3,15,3,1,0,0,0,0,0,0,0,43.51813826,0
6,2,7,1,0,0,1,0,0,0,0,0,1,0,44.40793977,1
6,1,6,3,7,3,1,0,0,0,0,0,0,0,44.16427105,0
6,1,4,2,0,0,2,0,0,0,0,0,0,0,44.40793977,1
6,2,7,3,17,4,1,0,0,1,0,0,0,0,43.76728268,0
6,2,8,3,3,6,1,0,0,0,0,0,0,0,43.71252567,0
